year,province,gdp,gdp_1,gdp_2,gdp_3,gdp_per,gdp_1_proportion,gdp_2_proportion,gdp_3_proportion,gdp_index,gdp_index_1,gdp_index_2,gdp_index_3,gdp_index_per
1978,黑龙江省,174.81,41,106.61,27.2,564,23.454,60.9862,15.5598,111.1,105.3,118.2,100.6,
1978,上海市,272.81,11,211.05,50.76,2497,4.0321,77.3615,18.6064,115.8,127,116.6,110.6,
1978,江苏省,249.24,68.71,131.09,49.44,430,27.5678,52.5959,19.8363,124.6,132.1,124.6,113.9,
1978,浙江省,123.72,47.09,53.52,23.11,331,38.0618,43.259,18.6793,121.9,118.7,128.6,113.5,
1978,安徽省,113.96,53.77,40.51,19.68,244,47.1832,35.5476,17.2692,100.4,96.9,115.5,91.8,
1978,福建省,66.37,23.93,28.19,14.25,273,36.0554,42.474,21.4705,117.8,101.5,132.4,121.5,
1978,江西省,87,36.18,33.08,17.74,276,41.5862,38.023,20.3908,113.3,99.8,126.1,128.6,
1978,山东省,225.45,75.06,119.35,31.04,316,33.2934,52.9386,13.768,110.1,94,125.4,100.8,
1978,河南省,162.92,64.86,69.45,28.61,232,39.811,42.6283,17.5608,111.3,110.6,112.1,111.3,
1978,湖北省,151,61.11,63.71,26.18,332,40.4702,42.1921,17.3377,113.5,103.4,128.4,107.4,
1978,湖南省,146.99,59.83,59.82,27.34,286,40.7034,40.6966,18.5999,116.4,111.7,121.8,115.5,
1978,广东省,185.85,55.31,86.62,43.92,370,29.7606,46.6075,23.632,101,104.3,97.1,101.2,
1978,广西壮族自治区,75.85,31.01,25.81,19.03,225,40.8833,34.0277,25.089,111.7,102.3,100.2,148.2,
1978,重庆市,67.32,24.81,30.8,11.71,256,36.8538,45.7516,17.3945,116.8,109.9,125.3,106.2,
1978,四川省,184.61,82.2,65.55,36.86,261,44.5263,35.5073,19.9664,116.2,113.8,117.7,117.4,
1978,贵州省,46.62,19.42,18.73,8.47,175,41.6559,40.1759,18.1682,123.7,106.6,137.3,132.7,
1978,云南省,69.05,29.46,27.58,12.01,226,42.6647,39.9421,17.3932,121.7,113.7,129,119.2,
1978,西藏自治区,6.65,3.37,1.84,1.44,375,50.6767,27.6692,21.6541,107.2,102.9,115.3,108.5,
1978,陕西省,81.07,24.7,42.13,14.24,291,30.4675,51.9674,17.5651,111,98.4,114.7,122,
1978,甘肃省,64.73,13.21,39.04,12.48,348,20.4078,60.3121,19.2801,113.2,96,115.1,131,
1978,青海省,15.54,3.67,7.71,4.16,428,23.6165,49.6139,26.7696,114.9,96.9,128,122.6,
1978,宁夏回族自治区,13,3.06,6.6,3.33,370,23.5385,50.7692,25.6154,108.9,106,110.1,109,
1978,新疆维吾尔自治区,39.07,13.97,18.35,6.75,313,35.7563,46.967,17.2767,109.8,110.2,110.3,107.2,
1979,北京市,120.11,5.17,85.18,29.76,1358,4.3044,70.9183,24.7773,109.7,105,109.2,113.2,
1979,天津市,93.01,6.54,64.82,21.65,1241,7.0315,69.6914,23.2771,110,117.4,110.4,116,
1979,河北省,203.22,61.11,101.76,40.35,400,30.0709,50.0738,19.8553,106.2,104.2,107.8,104.9,
1979,山西省,106.43,22.65,62.73,21.05,437,21.2816,58.9401,19.7783,109.8,107.8,108.7,115.2,
1979,内蒙古自治区,64.14,21.03,28.37,14.74,343,32.7877,44.2314,22.981,109.8,107.7,108.6,116,
1979,中国,4100.4537,1258.9737,1925.3321,916.1479,423.1613,30.7033,46.9541,22.3426,107.5913,106.1344,108.2247,107.8462,106.1657
1979,辽宁省,245,40.7,166.36,37.9,717,16.6122,67.902,15.4694,104.9,106.9,103.3,111.2,
1979,吉林省,91.12,25.34,49.22,16.56,417,27.8095,54.0167,18.1738,105.6,92,110.6,110.3,
1979,黑龙江省,187.2,44.3,113.9,29,594,23.6645,60.844,15.4915,103,92.9,108.6,103.7,
1979,上海市,286.43,11.39,221.21,53.83,2568,3.9765,77.23,18.7934,107.4,99.3,108.6,103.1,
1979,江苏省,298.55,104.04,141.14,53.37,509,34.8484,47.2752,17.8764,112,122.9,107.1,105.7,
1979,浙江省,157.75,67.56,64.07,26.12,417,42.8273,40.6149,16.5578,113.6,110.8,118,108.1,
1979,安徽省,127.31,61.16,44.76,21.39,268,48.0402,35.1583,16.8015,109.9,110.9,109.6,106.7,
1979,福建省,74.11,27.97,31.37,14.77,300,37.7412,42.329,19.9298,105.5,104.9,109.7,99,
1979,江西省,104.15,48.7,36.41,19.04,325,46.7595,34.9592,18.2813,115.8,115.4,115.9,116.6,
1979,山东省,251.6,91.12,127.68,32.8,350,36.2162,50.7472,13.0366,106.6,108.2,106.3,104.1,
1979,河南省,190.09,77.3,80.52,32.27,267,40.6649,42.3589,16.9762,108.7,101.7,112.6,119.7,
1979,湖北省,188.46,85.15,73.03,30.28,409,45.182,38.7509,16.0671,115.6,118.9,113.1,114.4,
1979,湖南省,178.01,79.4,68.44,30.17,343,44.6042,38.4473,16.9485,109.1,106.8,111.4,109,
1979,广东省,209.34,66.62,91.65,51.06,410,31.8238,43.7805,24.3909,108.5,106.1,104.3,117.6,
1979,广西壮族自治区,84.59,37.57,27.98,19.04,246,44.4142,33.0772,22.5086,103.4,105.5,105.4,98.3,
1979,重庆市,75.87,28.79,34.02,13.06,287,37.9465,44.8399,17.2137,110.9,109.1,111.8,111.2,
1979,四川省,205.76,91.95,72.31,41.5,289,44.688,35.1429,20.1691,110.1,108.4,111.1,113,
1979,贵州省,55.28,23.29,22.41,9.58,204,42.131,40.5391,17.33,111,102.8,117.3,111.4,
1979,云南省,76.83,32.38,30.5,13.95,247,42.145,39.698,18.157,103.1,93,105.8,114.8,
1979,西藏自治区,7.3,3.5,2.02,1.78,404,47.9452,27.6712,24.3836,108.7,103.9,109.8,118,
1979,陕西省,94.52,32.52,44.67,17.33,336,34.4054,47.2598,18.3347,107.5,109.1,102.7,118.1,
1979,甘肃省,67.51,12.89,40.98,13.64,359,19.0935,60.7021,20.2044,101.4,87.4,104.9,108.9,
1979,青海省,15.19,3.97,7.44,3.78,410,26.1356,48.9796,24.8848,90.9,106.1,81.6,80.7,
1979,宁夏回族自治区,14.36,3.41,7.36,3.58,399,23.7465,51.2535,24.9304,106.4,91.3,112.8,107,
1979,新疆维吾尔自治区,45.63,16.32,21.43,7.88,359,35.7659,46.9647,17.2693,112.4,109.8,111.5,120.8,
1980,北京市,139.07,6.07,95.79,37.21,1544,4.3647,68.879,26.7563,111.8,109.3,110.1,118.5,
1980,天津市,103.53,6.53,72.56,24.44,1357,6.3074,70.086,23.6067,110,99.8,111.4,107,
1980,河北省,219.24,68.09,105.88,45.27,427,31.0573,48.2941,20.6486,103.2,97.4,102.4,112.5,
1980,山西省,108.76,20.63,63.51,24.62,442,18.9684,58.3946,22.637,102,87.6,102.9,111.1,
1980,内蒙古自治区,68.4,18.03,32.26,18.11,361,26.3596,47.1637,26.4766,101.7,76,113.3,122.9,
1980,中国,4587.5811,1359.4809,2204.6853,1023.4148,467.5313,29.6339,48.0577,22.3084,107.8341,98.5175,113.4896,106.0618,106.4901
1980,辽宁省,281,46.1,192.3,42.6,811,16.4057,68.4342,15.1601,109.2,103.8,110,109.9,
1980,吉林省,98.59,27.24,52.24,19.11,445,27.6296,52.9871,19.3833,106.5,98.8,108.1,111,
1980,黑龙江省,221.04,55.27,131.09,34.68,694,25.0045,59.306,15.6895,110,112.1,108.1,113.3,
1980,上海市,311.89,10.1,236.1,65.69,2737,3.2383,75.6998,21.0619,108.4,99.4,106,122.2,
1980,江苏省,319.8,94.24,167.41,58.15,541,29.4684,52.3483,18.1832,104.8,89.5,118.2,101.6,
1980,浙江省,179.92,64.61,84.07,31.24,471,35.9104,46.7263,17.3633,116.4,97.3,132,112.9,
1980,安徽省,140.88,64.68,50.06,26.14,291,45.9114,35.5338,18.5548,102.4,93.7,112.2,118.4,
1980,福建省,87.06,31.95,35.68,19.43,348,36.6988,40.9832,22.3179,118.4,113.9,118.1,125.7,
1980,江西省,111.15,48.31,41,21.84,342,43.4638,36.8871,19.6491,104.2,100.9,111.9,98.1,
1980,山东省,292.13,106.43,146.11,39.59,402,36.4324,50.0154,13.5522,112.2,109.8,112,118.9,
1980,河南省,229.16,93.23,94.44,41.49,317,40.6834,41.2114,18.1053,115.4,109.2,117.2,126.9,
1980,湖北省,199.38,71.22,91.67,36.49,428,35.7207,45.9775,18.3017,106.4,86.9,123.5,111,
1980,湖南省,191.72,81.14,77.03,33.55,365,42.3221,40.1784,17.4995,105.2,98.9,111,105.5,
1980,广东省,249.65,82.97,102.53,64.14,481,33.2345,41.0695,25.692,116.6,112.7,116.9,122.1,
1980,广西壮族自治区,97.33,44.07,30.79,22.47,278,45.2789,31.6346,23.0864,110.2,112.6,107.5,110.2,
1980,重庆市,84.77,32.57,37.62,14.58,319,38.4216,44.3789,17.1995,107.5,104.4,108.7,109.3,
1980,四川省,229.31,101.68,81.05,46.58,320,44.3417,35.3452,20.3131,109.5,105.1,110.7,118.3,
1980,贵州省,60.26,24.86,24,11.4,219,41.2546,39.8274,18.918,104.4,100.4,104.3,111.8,
1980,云南省,84.27,35.89,33.98,14.4,267,42.5893,40.3228,17.0879,108.5,109.8,110.1,102.5,
1980,西藏自治区,8.67,4.64,2.18,1.85,471,53.5179,25.1442,21.3379,119.7,139.7,100.5,100.4,
1980,陕西省,94.91,28.47,47.74,18.7,334,29.9968,50.3003,19.7029,107.3,109,106.4,107.3,
1980,甘肃省,73.9,16.46,39.85,17.59,388,22.2733,53.9242,23.8024,109.1,123.9,98,127.9,
1980,青海省,17.79,5,7.83,4.96,473,28.1057,44.0135,27.8808,117.8,97.7,123.2,129.9,
1980,宁夏回族自治区,15.96,4.26,7.27,4.42,433,26.6917,45.5514,27.6942,107.9,117.7,102.4,112.6,
1980,新疆维吾尔自治区,53.24,21.53,21.44,10.28,410,40.4395,40.2705,19.3088,107.3,106,105.2,116.6,
1981,北京市,139.15,6.61,92.52,40.02,1526,4.7503,66.4894,28.7603,99.5,109.1,96.3,106,
1981,天津市,107.96,5.18,76.97,25.81,1458,4.7981,71.2949,23.907,104.8,79.1,107,108.7,
1981,河北省,222.54,71.03,103.15,48.36,427,31.9179,46.3512,21.7309,101,105.3,96.5,105,
1981,山西省,121.71,31.13,64.45,26.13,488,25.5772,52.9537,21.4691,100.8,121.3,93.2,103.3,
1981,内蒙古自治区,77.91,27.14,32.04,18.73,407,34.8351,41.1244,24.0406,110.6,141.8,96.3,103.4,
1981,中国,4935.8328,1545.6847,2269.0197,1121.1284,496.6201,31.3156,45.9704,22.7141,105.1128,106.9825,101.8833,109.5861,103.7749
1981,辽宁省,288.6,49.1,187.5,51.9,823,17.0132,64.9688,17.9834,98.4,98.1,94,119.4,
1981,吉林省,111.16,34.31,56.53,20.32,496,30.8654,50.8546,18.28,105.8,114.7,101.9,104.2,
1981,黑龙江省,228.3,57.8,132.4,38.1,709,25.3176,57.9939,16.6886,103.8,102.8,103.8,105.3,
1981,上海市,324.76,10.58,244.34,69.84,2813,3.2578,75.2371,21.5051,105.6,100.3,104.9,108.9,
1981,江苏省,350.02,109.39,178.01,62.62,586,31.2525,50.8571,17.8904,110.9,112.9,107.2,117.9,
1981,浙江省,204.86,69.06,94.68,41.12,531,33.7108,46.2169,20.0722,111.5,104.7,111.3,126.1,
1981,安徽省,170.51,88.44,52.48,29.59,346,51.8679,30.7783,17.3538,117.8,126.9,104.4,112.3,
1981,福建省,105.62,39.3,39.75,26.57,416,37.2089,37.6349,25.1562,115.5,108.5,110.3,136.3,
1981,江西省,121.26,56.09,41.1,24.07,369,46.256,33.8941,19.8499,105.6,110.2,98.5,109.3,
1981,山东省,346.57,132.21,155.41,58.95,472,38.1481,44.8423,17.0096,105.8,106.5,103.2,111.7,
1981,河南省,249.69,106.04,95.79,47.86,340,42.4687,38.3636,19.1678,107.8,111.7,101.3,113.7,
1981,湖北省,219.75,87,92.85,39.9,466,39.5904,42.2526,18.157,106.5,113.3,101.5,104.9,
1981,湖南省,209.68,93.29,77.86,38.53,394,44.4916,37.1328,18.3756,105.5,107,100.2,113.3,
1981,广东省,290.36,94.3,120.34,75.71,550,32.4769,41.4451,26.0745,109,105.1,112.9,110,
1981,广西壮族自治区,113.46,52.58,33.01,27.87,317,46.3423,29.094,24.5637,108,102.5,105.5,123,
1981,重庆市,90.67,36.32,38.6,15.75,338,40.0574,42.572,17.3707,106,105.8,105.1,108.8,
1981,四川省,242.32,108.02,83.36,50.94,337,44.5774,34.4008,21.0218,104.1,104.4,101.6,107.4,
1981,贵州省,67.89,29.9,24.95,13.04,242,44.0418,36.7506,19.2075,106.5,109.9,101.7,109.5,
1981,云南省,94.13,41.23,35.8,17.1,294,43.8011,38.0325,18.1664,107.8,109.3,103.3,117.2,
1981,西藏自治区,10.4,6.3,1.68,2.42,560,60.5769,16.1538,23.2692,117.5,134.5,75.1,124.8,
1981,陕西省,102.09,35.4,46.25,20.44,356,34.6753,45.3032,20.0215,104.5,113.7,96.3,111.6,
1981,甘肃省,70.89,17.63,35.3,17.96,367,24.8695,49.7955,25.335,91.6,93.8,85.9,102.8,
1981,青海省,17.49,4.63,7.23,5.63,459,26.4723,41.3379,32.1898,98.6,94.8,92.5,121.6,
1981,宁夏回族自治区,17.42,5.47,6.97,4.97,460,31.4007,40.0115,28.5304,102,122.8,88.9,106.3,
1981,新疆维吾尔自治区,59.41,25.18,22.39,11.83,450,42.3834,37.6873,19.9125,108.5,115.2,99.3,113.4,
1982,北京市,154.94,10.34,99.79,44.81,1671,6.6736,64.4056,28.9209,107.4,113.4,105.8,109.9,
1982,天津市,114.11,7,79.86,27.25,1469,6.1344,69.9851,23.8805,104.3,112.9,103.5,104.8,
1982,河北省,251.45,85.59,107.83,58.03,474,34.0386,42.8833,23.0781,111.8,119.5,103.2,118.7,
1982,山西省,139.22,37.33,70.25,31.64,551,26.8137,50.4597,22.7266,115.6,123.5,111.8,116.5,
1982,内蒙古自治区,93.22,33.32,37.21,22.69,480,35.7434,39.9163,24.3403,118.6,118.2,117.4,121.1,
1982,中国,5373.3501,1761.6906,2397.6214,1214.0381,532.7375,32.7857,44.6206,22.5937,109.0171,111.5288,105.5755,112.6529,107.4234
1982,辽宁省,315.1,54.7,199.7,60.7,884,17.3596,63.3767,19.2637,105.3,106.6,102.5,113.8,
1982,吉林省,121.67,38.4,60.36,22.91,538,31.5608,49.6096,18.8296,107.7,111.8,104.5,110.1,
1982,黑龙江省,248.42,63.75,140.77,43.9,762,25.6622,56.6661,17.6717,106.6,107.8,104.8,111,
1982,上海市,337.07,13.31,249.32,74.44,2877,3.9487,73.9668,22.0844,107.2,126.2,104.6,113.4,
1982,江苏省,390.17,135.15,185.52,69.5,645,34.6387,47.5485,17.8127,109.8,115.9,105.8,110.4,
1982,浙江省,234.01,84.88,98.44,50.69,599,36.272,42.0666,21.6615,111.4,116.5,104.9,118.1,
1982,安徽省,187.02,89.97,59.66,37.39,375,48.1072,31.9003,19.9925,109.4,102.6,113.8,125.9,
1982,福建省,117.81,44.24,42.92,30.65,457,37.552,36.4315,26.0165,109.3,106.8,108.2,114.2,
1982,江西省,133.96,63.91,42.64,27.41,403,47.7083,31.8304,20.4613,109.3,112.3,102.9,113.1,
1982,山东省,395.38,154.07,166.05,75.26,531,38.9676,41.9976,19.0349,111.3,110.8,105.6,127.2,
1982,河南省,263.3,108.18,102.76,52.36,353,41.0862,39.0277,19.8861,104.3,100.5,106.1,109,
1982,湖北省,241.55,101.73,94.97,44.85,506,42.1155,39.3169,18.5676,111.9,115.7,104.7,121.6,
1982,湖南省,232.52,107.99,82.66,41.87,430,46.4433,35.5496,18.0071,109.4,113,106,107.5,
1982,广东省,339.92,118.17,135.37,86.39,633,34.7641,39.8241,25.4148,112,111.9,111.5,112.5,
1982,广西壮族自治区,129.15,63.15,34.72,31.28,354,48.8966,26.8835,24.2199,112.5,118.5,105,110.6,
1982,重庆市,100.6,40.62,41.49,18.49,372,40.3777,41.2425,18.3797,108.7,107.5,107.2,115,
1982,四川省,275.23,125.36,92.84,57.03,379,45.5474,33.7318,20.7209,110.9,112.7,109.3,109.4,
1982,贵州省,79.39,37.37,27.44,14.58,278,47.0714,34.5635,18.365,115.8,123.1,109.3,112.7,
1982,云南省,110.12,47.04,42.39,20.69,339,42.717,38.4944,18.7886,115.5,112.8,115.1,120.4,
1982,西藏自治区,10.21,5.82,2.09,2.3,544,57.0029,20.4701,22.5269,102.9,89.9,159.3,98.1,
1982,陕西省,111.95,37.02,50.36,24.57,385,33.0683,44.9844,21.9473,109.1,106.5,108.5,114.6,
1982,甘肃省,76.88,19.68,38.54,18.66,393,25.5983,50.1301,24.2716,108.9,116.1,108.3,103.4,
1982,青海省,19.95,5.56,8.03,6.36,513,27.8697,40.2506,31.8797,111.8,113.3,110.3,112.5,
1982,宁夏回族自治区,18.22,5.66,7.02,5.54,469,31.0648,38.5291,30.4061,108.9,100.5,107.5,120.5,
1982,新疆维吾尔自治区,65.24,28.11,23.35,13.78,488,43.0871,35.7909,21.122,109.9,111.2,104.3,117.1,
1983,北京市,183.13,12.85,112.65,57.63,1943,7.0169,61.5137,31.4694,116.4,107.5,113.6,124.2,
1983,天津市,123.42,7.6,84.47,31.35,1555,6.1578,68.4411,25.4011,108.3,109.2,106,105.3,
1983,河北省,283.21,102.1,114.89,66.22,526,36.051,40.5671,23.3819,111.5,118.7,105.3,112.2,
1983,山西省,155.06,37.79,82.55,34.72,604,24.3712,53.2375,22.3913,113.9,102.6,120.9,109.7,
1983,内蒙古自治区,105.88,35.9,41.98,28,535,33.9063,39.6487,26.445,109.8,105,109.9,116.7,
1983,中国,6020.9241,1960.9019,2662.9719,1397.0503,588.3773,32.5681,44.2286,23.2033,110.7702,108.3259,110.3839,114.6335,109.1811
1983,辽宁省,364,72.2,219.7,72.1,1012,19.8352,60.3571,19.8077,113.3,128.3,108.8,115.2,
1983,吉林省,150.14,56.74,65.38,28.02,658,37.7914,43.546,18.6626,121.7,147.4,107,119.4,
1983,黑龙江省,276.9,78.9,150.7,47.3,841,28.494,54.424,17.082,108.6,124.5,102.1,102.8,
1983,上海市,351.81,13.52,255.32,82.97,2963,3.843,72.5733,23.5838,107.8,100,107.5,109.8,
1983,江苏省,437.65,150.41,210.81,76.43,716,34.3676,48.1686,17.4637,112.3,107.2,115.3,113.5,
1983,浙江省,257.09,82.89,113.12,61.08,650,32.2416,44.0002,23.7582,108,93.9,115.5,116,
1983,安徽省,215.68,96.55,73.2,45.93,428,44.7654,33.9392,21.2954,108.8,101,117.3,118.6,
1983,福建省,127.76,47.27,46.05,34.44,487,36.9991,36.0441,26.9568,106.2,104.7,107.3,106.5,
1983,江西省,144.13,63.98,49.2,30.95,428,44.3905,34.1358,21.4737,106.8,100.1,114.5,109.5,
1983,山东省,459.83,185.57,178.75,95.51,611,40.3562,38.8731,20.7707,113.9,116,107.6,123.7,
1983,河南省,327.95,143.49,116.36,68.1,433,43.7536,35.481,20.7654,123.8,130.2,113.5,131.3,
1983,湖北省,262.58,105.4,106.5,50.68,543,40.1401,40.5591,19.3008,105.9,99.6,109.9,111.5,
1983,湖南省,257.43,117.79,93.57,46.07,470,45.7561,36.3477,17.8961,109.2,103.7,116.7,108.2,
1983,广东省,368.75,121.24,152.27,95.24,675,32.8786,41.2936,25.8278,107.3,103.6,110.1,108.9,
1983,广西壮族自治区,134.6,63.59,37.09,33.92,363,47.2437,27.5557,25.2006,103.3,99.3,106.9,107,
1983,重庆市,111.46,45.44,44.33,21.69,408,40.768,39.7721,19.4599,110.1,107.3,109.8,116.5,
1983,四川省,311,138.17,105.69,67.14,425,44.4277,33.9839,21.5884,111,107.5,112.3,116.8,
1983,贵州省,87.38,37.76,33.14,16.48,302,43.2136,37.9263,18.8602,112.6,104.6,122.9,112.2,
1983,云南省,120.07,49.33,47.28,23.46,363,41.0844,39.377,19.5386,108.4,104.2,108.9,113.3,
1983,西藏自治区,10.29,5.5,2.59,2.2,538,53.45,25.1701,21.38,96.1,90.7,100.3,104.6,
1983,陕西省,123.39,40,55.15,28.24,420,32.4175,44.6957,22.8868,107.3,101.5,109.5,111,
1983,甘肃省,91.5,27.65,42.92,20.93,462,30.2186,46.9071,22.8743,114.9,112.6,113.1,110.1,
1983,青海省,22.45,5.9,8.98,7.57,569,26.2806,40,33.7194,110.6,106.8,109.1,115.9,
1983,宁夏回族自治区,20.79,6.62,7.87,6.29,525,31.8422,37.8547,30.2549,115.4,119.8,111.4,117,
1983,新疆维吾尔自治区,78.55,32.84,29.1,16.61,583,41.8078,37.0465,21.1458,113.5,112.1,111.9,118.7,
1984,北京市,216.61,14.85,130.68,71.08,2262,6.8556,60.3296,32.8147,117.4,106.8,116.1,121.8,
1984,天津市,147.53,11.13,96.47,39.93,1853,7.5442,65.3901,27.0657,119.3,122.8,116.6,114.8,
1984,河北省,332.22,111.46,145.84,74.92,609,33.5501,43.8986,22.5513,114.4,108,122.8,110,
1984,山西省,197.42,46.25,103.12,48.06,756,23.4272,52.2338,24.344,121.6,119.8,118.2,131.7,
1984,内蒙古自治区,128.2,42.98,47.74,37.48,640,33.5257,37.2387,29.2356,116.1,114,110.2,128.1,
1984,中国,7278.5023,2295.6175,3124.733,1858.1518,701.9991,31.5397,42.931,25.5293,115.1915,112.8806,114.4235,119.3835,113.69
1984,辽宁省,438.2,80.4,268.2,89.6,1203,18.3478,61.2049,20.4473,116.8,105,119.5,119.5,
1984,吉林省,174.39,60.04,80.46,33.89,760,34.4286,46.138,19.4335,112.5,104.3,117.6,116.7,
1984,黑龙江省,318.3,86,175,57.3,959,27.0185,54.9796,18.0019,111.1,102,116.2,113.7,
1984,上海市,390.85,17.26,275.37,98.22,3259,4.416,70.4541,25.1298,111.6,125.2,110,114.7,
1984,江苏省,518.85,179,250.39,89.46,843,34.4994,48.2586,17.242,115.7,112.9,117.9,114.6,
1984,浙江省,323.25,104.4,141.48,77.37,810,32.297,43.768,23.935,121.7,119.3,124,120.3,
1984,安徽省,265.74,116.26,92.83,56.65,523,43.7495,34.9326,21.3178,120.1,116.3,125.3,121.9,
1984,福建省,157.06,55.72,56.39,44.95,591,35.4769,35.9035,28.6196,117.9,110.1,120.3,124.3,
1984,江西省,169.11,71.89,61.31,35.91,497,42.5108,36.2545,21.2347,115.4,109.5,121.2,118.2,
1984,山东省,581.56,222.13,239.27,120.16,765,38.1955,41.1428,20.6617,117.4,118.3,117.7,115.3,
1984,河南省,370.04,155.28,136.29,78.47,482,41.963,36.8312,21.2058,110.1,105.5,115,110.7,
1984,湖北省,328.22,126.36,136.5,65.36,671,38.4986,41.588,19.9135,120.9,114.4,125,125.2,
1984,湖南省,287.29,128.28,104.62,54.39,519,44.6517,36.4162,18.9321,109.4,106.6,109.7,115.6,
1984,广东省,458.74,145.25,187.55,125.93,827,31.6628,40.8837,27.4513,115.6,112.5,118.8,115.7,
1984,广西壮族自治区,150.27,66.26,43.26,40.75,399,44.094,28.7882,27.1179,106.9,97.8,113.6,115.5,
1984,重庆市,131.27,50.66,52.95,27.66,479,38.5922,40.3367,21.0711,115.7,106.5,120.5,122.5,
1984,四川省,358.06,156.11,121.68,80.27,487,43.5988,33.9831,22.418,112.2,109.2,113.4,116.7,
1984,贵州省,108.27,45.73,43.51,19.03,371,42.237,40.1866,17.5764,119.8,118.3,123.8,114.9,
1984,云南省,139.58,57.33,54.38,27.87,417,41.0732,38.9597,19.967,114.5,113.7,112.9,118.9,
1984,西藏自治区,13.68,6.38,2.8,4.5,702,46.6374,20.4678,32.8947,133.2,108,87.1,238.4,
1984,陕西省,149.35,51.05,63.12,35.18,504,34.1815,42.2631,23.5554,117.8,112.5,120,120.3,
1984,甘肃省,103.17,27.83,49.98,25.36,515,26.9749,48.4443,24.5808,113.8,111.2,112.9,118.7,
1984,青海省,26.42,7.35,10.15,8.92,662,27.8198,38.4179,33.7623,113.6,114,111.6,115.6,
1984,宁夏回族自治区,24.78,7.82,9.46,7.49,615,31.5577,38.1759,30.226,113.6,115.2,113.4,112.5,
1984,新疆维吾尔自治区,89.75,36.67,31.65,21.42,661,40.8579,35.2646,23.8663,114.1,113.6,114.7,114,
1985,北京市,257.12,17.81,153.66,85.65,2643,6.9267,59.762,33.3113,108.7,106.3,111,104.4,
1985,天津市,175.78,12.95,114.92,47.91,2169,7.3672,65.3772,27.2557,110.6,121.1,110.5,125.9,
1985,河北省,396.75,120.34,184.26,92.15,719,30.3314,46.4423,23.2262,112.5,102.2,118.2,117.5,
1985,山西省,218.99,42.26,120.06,56.67,838,19.2977,54.8244,25.8779,107.1,82.2,113.1,115.8,
1985,内蒙古自治区,163.83,53.54,56.95,53.34,809,32.6802,34.7616,32.5581,117.2,114.1,108.2,133,
1985,中国,9098.948,2541.7327,3886.372,2670.8433,865.709,27.9344,42.7123,29.3533,113.4307,101.8439,118.4002,118.1137,111.8966
1985,辽宁省,518.6,74.9,328.1,115.6,1413,14.4427,63.2665,22.2908,113.3,84,118.7,120.5,
1985,吉林省,200.44,55.74,97.21,47.49,868,27.8088,48.4983,23.6929,106.8,87.6,112.8,126.9,
1985,黑龙江省,355,77.05,205.1,72.85,1062,21.7042,57.7746,20.5211,106,87.4,112.3,120,
1985,上海市,466.75,19.53,325.63,121.59,3855,4.1843,69.7654,26.0503,113.4,77.8,114.9,114.7,
1985,江苏省,651.82,195.66,339.56,116.6,1053,30.0175,52.0941,17.8884,117.3,99.2,128.1,118.1,
1985,浙江省,429.16,123.88,198.91,106.37,1067,28.8657,46.3487,24.7856,121.7,101.9,135.3,119.2,
1985,安徽省,331.24,140.97,117.84,72.43,646,42.5583,35.5754,21.8663,115.4,109.1,121.7,121,
1985,福建省,200.48,68.13,72.56,59.79,737,33.9834,36.1931,29.8234,117.6,105.3,123.3,123.5,
1985,江西省,207.89,84.06,76.05,47.78,597,40.4348,36.5818,22.9833,114.8,107.1,119.6,121.8,
1985,山东省,680.46,235.96,293.07,151.43,887,34.6765,43.0694,22.2541,111.4,102.2,118.5,114.9,
1985,河南省,451.74,173.43,170.07,108.24,580,38.3916,37.6478,23.9607,113.5,100.8,117,131.9,
1985,湖北省,396.26,144.44,174.35,77.47,801,36.4508,43.9989,19.5503,116.2,108.3,124.7,79.8,
1985,湖南省,349.95,147.72,127.52,74.71,626,42.2117,36.4395,21.3488,112,103.7,113.6,127.2,
1985,广东省,577.38,171.87,229.82,175.69,1026,29.7672,39.8039,30.4288,118,106.2,120.7,128.7,
1985,广西壮族自治区,180.97,77.49,54.69,48.79,471,42.8193,30.2205,26.9603,111,105,119,111.1,
1985,重庆市,151.96,53.73,63.93,34.3,551,35.358,42.0703,22.5717,108.4,109.3,105.2,113.9,
1985,四川省,421.15,172.9,148.11,100.14,570,41.0543,35.168,23.7778,111.9,104.3,118,117.1,
1985,贵州省,123.92,50.45,49.88,23.59,420,40.7117,40.2518,19.0365,107.9,98.8,112.8,117.8,
1985,云南省,164.96,66.07,65.41,33.48,486,40.0521,39.652,20.2958,113,106.8,113.6,119.6,
1985,西藏自治区,17.76,8.87,3.08,5.81,894,49.9437,17.3423,32.714,111.5,113.6,107.9,111,
1985,陕西省,180.87,53.39,81.96,45.52,604,29.5184,45.3143,25.1672,116.5,99.3,121.9,126.6,
1985,甘肃省,123.39,33.08,58.81,31.5,608,26.8093,47.6619,25.5288,113.2,108.1,113.5,118.2,
1985,青海省,33.01,8.64,13.39,10.98,808,26.1739,40.5635,33.2626,110.8,108.1,115.2,108,
